Type,Nom de fonction racine,Nom de la fonction,Échantillons inclusifs,Échantillons exclusifs,% d'échantillons inclusifs,% d'échantillons exclusifs,
"Callee","EssaiJobImp.Form1.Timer1_Click","[clr.dll]",2,2,"0,04","0,04",
"Callee","EssaiJobImp.Form1.Timer1_Click","[mscorlib.ni.dll]",1,1,"0,02","0,02",
"Callee","EssaiJobImp.Form1.Timer1_Click","[System.Windows.Forms.ni.dll]",1,1,"0,02","0,02",
"Root","EssaiJobImp.Imprimante.lectureSpooler","EssaiJobImp.Imprimante.lectureSpooler",3 465,1,"76,73","0,02",
"Caller","EssaiJobImp.Imprimante.lectureSpooler","EssaiJobImp.Form1.s_myTimer_Tick",474,0,"10,50","0,00",
"Caller","EssaiJobImp.Imprimante.lectureSpooler","EssaiJobImp.Form1.s_myTimer_Tick2",540,0,"11,96","0,00",
"Caller","EssaiJobImp.Imprimante.lectureSpooler","EssaiJobImp.Form1.s_myTimer_Tick3",493,0,"10,92","0,00",
"Caller","EssaiJobImp.Imprimante.lectureSpooler","EssaiJobImp.Form1.s_myTimer_Tick4",487,0,"10,78","0,00",
"Caller","EssaiJobImp.Imprimante.lectureSpooler","EssaiJobImp.Form1.s_myTimer_Tick5",469,0,"10,39","0,00",
"Caller","EssaiJobImp.Imprimante.lectureSpooler","EssaiJobImp.Form1.s_myTimer_Tick6",1 002,1,"22,19","0,02",
"Callee","EssaiJobImp.Imprimante.lectureSpooler","[clr.dll]",10,10,"0,22","0,22",
"Callee","EssaiJobImp.Imprimante.lectureSpooler","[mscorlib.ni.dll]",134,134,"2,97","2,97",
"Callee","EssaiJobImp.Imprimante.lectureSpooler","[System.ni.dll]",2,2,"0,04","0,04",
"Callee","EssaiJobImp.Imprimante.lectureSpooler","[System.Printing.ni.dll]",2 815,2 815,"62,33","62,33",
"Callee","EssaiJobImp.Imprimante.lectureSpooler","[WindowsBase.ni.dll]",1,1,"0,02","0,02",
"Callee","EssaiJobImp.Imprimante.lectureSpooler","EssaiJobImp.BonLivraison.lectureBL",502,0,"11,12","0,00",
"Root","EssaiJobImp.ParseurBL.miseEnForm","EssaiJobImp.ParseurBL.miseEnForm",383,0,"8,48","0,00",
"Caller","EssaiJobImp.ParseurBL.miseEnForm","EssaiJobImp.BonLivraison.lectureBL",383,0,"8,48","0,00",
"Callee","EssaiJobImp.ParseurBL.miseEnForm","[clr.dll]",46,25,"1,02","0,55",
"Callee","EssaiJobImp.ParseurBL.miseEnForm","[System.ni.dll]",4,4,"0,09","0,09",
"Callee","EssaiJobImp.ParseurBL.miseEnForm","iTextSharp.text.Document.Add",115,0,"2,55","0,00",
"Callee","EssaiJobImp.ParseurBL.miseEnForm","iTextSharp.text.Document.Close",39,0,"0,86","0,00",
"Callee","EssaiJobImp.ParseurBL.miseEnForm","iTextSharp.text.Document.Open",28,0,"0,62","0,00",
"Callee","EssaiJobImp.ParseurBL.miseEnForm","iTextSharp.text.FontFactory.GetFont",45,0,"1,00","0,00",
"Callee","EssaiJobImp.ParseurBL.miseEnForm","iTextSharp.text.Paragraph.Add",2,0,"0,04","0,00",
"Callee","EssaiJobImp.ParseurBL.miseEnForm","iTextSharp.text.pdf.PdfPCell..ctor",3,0,"0,07","0,00",
"Callee","EssaiJobImp.ParseurBL.miseEnForm","iTextSharp.text.pdf.PdfPCell..ctor",1,0,"0,02","0,00",
"Callee","EssaiJobImp.ParseurBL.miseEnForm","iTextSharp.text.pdf.PdfPTable..ctor",3,0,"0,07","0,00",
"Callee","EssaiJobImp.ParseurBL.miseEnForm","iTextSharp.text.pdf.PdfPTable.AddCell",47,0,"1,04","0,00",
"Callee","EssaiJobImp.ParseurBL.miseEnForm","iTextSharp.text.pdf.PdfWriter.GetInstance",50,0,"1,11","0,00",
"Root","EssaiJobImp.Program.Main","EssaiJobImp.Program.Main",4 516,0,"100,00","0,00",
"Callee","EssaiJobImp.Program.Main","[System.Windows.Forms.ni.dll]",4 516,975,"100,00","21,59",
"Root","iTextSharp.text.Chunk..cctor","iTextSharp.text.Chunk..cctor",2,0,"0,04","0,00",
"Caller","iTextSharp.text.Chunk..cctor","[clr.dll]",2,0,"0,04","0,00",
"Callee","iTextSharp.text.Chunk..cctor","[clr.dll]",2,2,"0,04","0,04",
"Root","iTextSharp.text.Document.Add","iTextSharp.text.Document.Add",115,0,"2,55","0,00",
"Caller","iTextSharp.text.Document.Add","EssaiJobImp.ParseurBL.miseEnForm",115,0,"2,55","0,00",
"Callee","iTextSharp.text.Document.Add","iTextSharp.text.pdf.PdfDocument.Add",114,0,"2,52","0,00",
"Callee","iTextSharp.text.Document.Add","iTextSharp.text.pdf.PdfDocument.PushLeading",1,0,"0,02","0,00",
"Root","iTextSharp.text.Document.AddCreationDate","iTextSharp.text.Document.AddCreationDate",1,0,"0,02","0,00",
"Caller","iTextSharp.text.Document.AddCreationDate","iTextSharp.text.pdf.PdfDocument..ctor",1,0,"0,02","0,00",
"Callee","iTextSharp.text.Document.AddCreationDate","[mscorlib.ni.dll]",1,1,"0,02","0,02",
"Root","iTextSharp.text.Document.AddDocListener","iTextSharp.text.Document.AddDocListener",1,0,"0,02","0,00",
"Caller","iTextSharp.text.Document.AddDocListener","iTextSharp.text.pdf.PdfWriter.GetInstance",1,0,"0,02","0,00",
"Callee","iTextSharp.text.Document.AddDocListener","[clr.dll]",1,1,"0,02","0,02",
"Root","iTextSharp.text.Document.AddProducer","iTextSharp.text.Document.AddProducer",12,0,"0,27","0,00",
"Caller","iTextSharp.text.Document.AddProducer","iTextSharp.text.pdf.PdfDocument..ctor",12,0,"0,27","0,00",
"Callee","iTextSharp.text.Document.AddProducer","[clr.dll]",11,11,"0,24","0,24",
"Callee","iTextSharp.text.Document.AddProducer","iTextSharp.text.pdf.PdfDocument.Add",1,0,"0,02","0,00",
"Root","iTextSharp.text.Document.Close","iTextSharp.text.Document.Close",39,0,"0,86","0,00",
"Caller","iTextSharp.text.Document.Close","EssaiJobImp.ParseurBL.miseEnForm",39,0,"0,86","0,00",
"Callee","iTextSharp.text.Document.Close","[clr.dll]",1,1,"0,02","0,02",
"Callee","iTextSharp.text.Document.Close","iTextSharp.text.pdf.PdfDocument.Close",38,0,"0,84","0,00",
"Root","iTextSharp.text.Document.Open","iTextSharp.text.Document.Open",28,0,"0,62","0,00",
"Caller","iTextSharp.text.Document.Open","EssaiJobImp.ParseurBL.miseEnForm",28,0,"0,62","0,00",
"Callee","iTextSharp.text.Document.Open","[clr.dll]",2,2,"0,04","0,04",
"Callee","iTextSharp.text.Document.Open","iTextSharp.text.pdf.PdfDocument.Open",26,0,"0,58","0,00",
"Root","iTextSharp.text.Font.GetCalculatedBaseFont","iTextSharp.text.Font.GetCalculatedBaseFont",5,0,"0,11","0,00",
"Caller","iTextSharp.text.Font.GetCalculatedBaseFont","iTextSharp.text.pdf.PdfChunk..ctor",5,0,"0,11","0,00",
"Callee","iTextSharp.text.Font.GetCalculatedBaseFont","iTextSharp.text.pdf.BaseFont.CreateFont",5,0,"0,11","0,00",
"Root","iTextSharp.text.FontFactory..cctor","iTextSharp.text.FontFactory..cctor",2,0,"0,04","0,00",
"Caller","iTextSharp.text.FontFactory..cctor","[clr.dll]",2,0,"0,04","0,00",
"Callee","iTextSharp.text.FontFactory..cctor","[clr.dll]",2,2,"0,04","0,04",
"Root","iTextSharp.text.FontFactory.GetFont","iTextSharp.text.FontFactory.GetFont",45,0,"1,00","0,00",
"Caller","iTextSharp.text.FontFactory.GetFont","EssaiJobImp.ParseurBL.miseEnForm",45,0,"1,00","0,00",
"Callee","iTextSharp.text.FontFactory.GetFont","iTextSharp.text.FontFactoryImp.GetFont",45,0,"1,00","0,00",
"Root","iTextSharp.text.FontFactoryImp.GetFont","iTextSharp.text.FontFactoryImp.GetFont",43,0,"0,95","0,00",
"Caller","iTextSharp.text.FontFactoryImp.GetFont","iTextSharp.text.FontFactoryImp.GetFont",43,0,"0,95","0,00",
"Callee","iTextSharp.text.FontFactoryImp.GetFont","[clr.dll]",1,1,"0,02","0,02",
"Callee","iTextSharp.text.FontFactoryImp.GetFont","iTextSharp.text.pdf.BaseFont.CreateFont",42,0,"0,93","0,00",
"Root","iTextSharp.text.FontFactoryImp.GetFont","iTextSharp.text.FontFactoryImp.GetFont",45,0,"1,00","0,00",
"Caller","iTextSharp.text.FontFactoryImp.GetFont","iTextSharp.text.FontFactory.GetFont",45,0,"1,00","0,00",
"Callee","iTextSharp.text.FontFactoryImp.GetFont","[clr.dll]",2,2,"0,04","0,04",
"Callee","iTextSharp.text.FontFactoryImp.GetFont","iTextSharp.text.FontFactoryImp.GetFont",43,0,"0,95","0,00",
"Root","iTextSharp.text.Image.GetInstance","iTextSharp.text.Image.GetInstance",63,0,"1,40","0,00",
"Caller","iTextSharp.text.Image.GetInstance","iTextSharp.text.Image.GetInstance",63,0,"1,40","0,00",
"Callee","iTextSharp.text.Image.GetInstance","[clr.dll]",9,9,"0,20","0,20",
"Callee","iTextSharp.text.Image.GetInstance","[System.ni.dll]",2,2,"0,04","0,04",
"Callee","iTextSharp.text.Image.GetInstance","iTextSharp.text.Jpeg.ProcessParameters",3,0,"0,07","0,00",
"Callee","iTextSharp.text.Image.GetInstance","iTextSharp.text.pdf.codec.PngImage.GetImage",49,0,"1,09","0,00",
"Root","iTextSharp.text.Image.GetInstance","iTextSharp.text.Image.GetInstance",68,0,"1,51","0,00",
"Caller","iTextSharp.text.Image.GetInstance","EssaiJobImp.BonLivraison.lectureBL",68,0,"1,51","0,00",
"Callee","iTextSharp.text.Image.GetInstance","[clr.dll]",5,5,"0,11","0,11",
"Callee","iTextSharp.text.Image.GetInstance","iTextSharp.text.Image.GetInstance",63,0,"1,40","0,00",
"Root","iTextSharp.text.Image.GetMatrix","iTextSharp.text.Image.GetMatrix",1,0,"0,02","0,00",
"Caller","iTextSharp.text.Image.GetMatrix","iTextSharp.text.pdf.PdfContentByte.AddImage",1,0,"0,02","0,00",
"Callee","iTextSharp.text.Image.GetMatrix","[clr.dll]",1,1,"0,02","0,02",
"Root","iTextSharp.text.Jpeg.ProcessParameters","iTextSharp.text.Jpeg.ProcessParameters",3,0,"0,07","0,00",
"Caller","iTextSharp.text.Jpeg.ProcessParameters","iTextSharp.text.Image.GetInstance",3,0,"0,07","0,00",
"Callee","iTextSharp.text.Jpeg.ProcessParameters","[clr.dll]",2,2,"0,04","0,04",
"Callee","iTextSharp.text.Jpeg.ProcessParameters","[mscorlib.ni.dll]",1,1,"0,02","0,02",
"Root","iTextSharp.text.Paragraph.Add","iTextSharp.text.Paragraph.Add",2,0,"0,04","0,00",
"Caller","iTextSharp.text.Paragraph.Add","EssaiJobImp.ParseurBL.miseEnForm",2,0,"0,04","0,00",
"Callee","iTextSharp.text.Paragraph.Add","[clr.dll]",1,1,"0,02","0,02",
"Callee","iTextSharp.text.Paragraph.Add","iTextSharp.text.Phrase.Add",1,0,"0,02","0,00",
"Root","iTextSharp.text.pdf.BaseFont.CreateEncoding","iTextSharp.text.pdf.BaseFont.CreateEncoding",8,0,"0,18","0,00",
"Caller","iTextSharp.text.pdf.BaseFont.CreateEncoding","iTextSharp.text.pdf.Type1Font..ctor",8,0,"0,18","0,00",
"Callee","iTextSharp.text.pdf.BaseFont.CreateEncoding","[clr.dll]",7,3,"0,16","0,07",
"Callee","iTextSharp.text.pdf.BaseFont.CreateEncoding","iTextSharp.text.pdf.Type1Font.GetRawWidth",1,0,"0,02","0,00",
"Root","iTextSharp.text.pdf.BaseFont.CreateFont","iTextSharp.text.pdf.BaseFont.CreateFont",42,0,"0,93","0,00",
"Caller","iTextSharp.text.pdf.BaseFont.CreateFont","iTextSharp.text.FontFactoryImp.GetFont",42,0,"0,93","0,00",
"Callee","iTextSharp.text.pdf.BaseFont.CreateFont","[clr.dll]",2,2,"0,04","0,04",
"Callee","iTextSharp.text.pdf.BaseFont.CreateFont","iTextSharp.text.pdf.BaseFont.CreateFont",40,0,"0,89","0,00",
"Root","iTextSharp.text.pdf.BaseFont.CreateFont","iTextSharp.text.pdf.BaseFont.CreateFont",45,0,"1,00","0,00",
"Caller","iTextSharp.text.pdf.BaseFont.CreateFont","iTextSharp.text.Font.GetCalculatedBaseFont",5,0,"0,11","0,00",
"Caller","iTextSharp.text.pdf.BaseFont.CreateFont","iTextSharp.text.pdf.BaseFont.CreateFont",40,0,"0,89","0,00",
"Callee","iTextSharp.text.pdf.BaseFont.CreateFont","[clr.dll]",3,3,"0,07","0,07",
"Callee","iTextSharp.text.pdf.BaseFont.CreateFont","[mscorlib.ni.dll]",1,1,"0,02","0,02",
"Callee","iTextSharp.text.pdf.BaseFont.CreateFont","iTextSharp.text.pdf.BaseFont.NormalizeEncoding",8,0,"0,18","0,00",
"Callee","iTextSharp.text.pdf.BaseFont.CreateFont","iTextSharp.text.pdf.Type1Font..ctor",33,0,"0,73","0,00",
"Root","iTextSharp.text.pdf.BaseFont.GetWidth","iTextSharp.text.pdf.BaseFont.GetWidth",1,0,"0,02","0,00",
"Caller","iTextSharp.text.pdf.BaseFont.GetWidth","iTextSharp.text.pdf.BaseFont.GetWidthPoint",1,0,"0,02","0,00",
"Callee","iTextSharp.text.pdf.BaseFont.GetWidth","[clr.dll]",1,1,"0,02","0,02",
"Root","iTextSharp.text.pdf.BaseFont.GetWidthPoint","iTextSharp.text.pdf.BaseFont.GetWidthPoint",1,0,"0,02","0,00",
"Caller","iTextSharp.text.pdf.BaseFont.GetWidthPoint","iTextSharp.text.pdf.PdfFont.Width",1,0,"0,02","0,00",
"Callee","iTextSharp.text.pdf.BaseFont.GetWidthPoint","iTextSharp.text.pdf.BaseFont.GetWidth",1,0,"0,02","0,00",
"Root","iTextSharp.text.pdf.BaseFont.NormalizeEncoding","iTextSharp.text.pdf.BaseFont.NormalizeEncoding",8,0,"0,18","0,00",
"Caller","iTextSharp.text.pdf.BaseFont.NormalizeEncoding","iTextSharp.text.pdf.BaseFont.CreateFont",8,0,"0,18","0,00",
"Callee","iTextSharp.text.pdf.BaseFont.NormalizeEncoding","[clr.dll]",7,7,"0,16","0,16",
"Callee","iTextSharp.text.pdf.BaseFont.NormalizeEncoding","iTextSharp.text.xml.simpleparser.IanaEncodings.GetEncodingNumber",1,0,"0,02","0,00",
"Root","iTextSharp.text.pdf.BidiLine.CreateArrayOfPdfChunks","iTextSharp.text.pdf.BidiLine.CreateArrayOfPdfChunks",2,0,"0,04","0,00",
"Caller","iTextSharp.text.pdf.BidiLine.CreateArrayOfPdfChunks","iTextSharp.text.pdf.BidiLine.CreateArrayOfPdfChunks",2,0,"0,04","0,00",
"Callee","iTextSharp.text.pdf.BidiLine.CreateArrayOfPdfChunks","[clr.dll]",1,1,"0,02","0,02",
"Callee","iTextSharp.text.pdf.BidiLine.CreateArrayOfPdfChunks","[mscorlib.ni.dll]",1,1,"0,02","0,02",
"Root","iTextSharp.text.pdf.BidiLine.CreateArrayOfPdfChunks","iTextSharp.text.pdf.BidiLine.CreateArrayOfPdfChunks",2,0,"0,04","0,00",
"Caller","iTextSharp.text.pdf.BidiLine.CreateArrayOfPdfChunks","iTextSharp.text.pdf.BidiLine.ProcessLine",2,0,"0,04","0,00",
"Callee","iTextSharp.text.pdf.BidiLine.CreateArrayOfPdfChunks","iTextSharp.text.pdf.BidiLine.CreateArrayOfPdfChunks",2,0,"0,04","0,00",
"Root","iTextSharp.text.pdf.BidiLine.GetParagraph","iTextSharp.text.pdf.BidiLine.GetParagraph",1,0,"0,02","0,00",
"Caller","iTextSharp.text.pdf.BidiLine.GetParagraph","iTextSharp.text.pdf.BidiLine.ProcessLine",1,0,"0,02","0,00",
"Callee","iTextSharp.text.pdf.BidiLine.GetParagraph","[clr.dll]",1,1,"0,02","0,02",
"Root","iTextSharp.text.pdf.BidiLine.ProcessLine","iTextSharp.text.pdf.BidiLine.ProcessLine",8,0,"0,18","0,00",
"Caller","iTextSharp.text.pdf.BidiLine.ProcessLine","iTextSharp.text.pdf.ColumnText.Go",8,0,"0,18","0,00",
"Callee","iTextSharp.text.pdf.BidiLine.ProcessLine","[clr.dll]",4,4,"0,09","0,09",
"Callee","iTextSharp.text.pdf.BidiLine.ProcessLine","iTextSharp.text.pdf.BidiLine.CreateArrayOfPdfChunks",2,0,"0,04","0,00",
"Callee","iTextSharp.text.pdf.BidiLine.ProcessLine","iTextSharp.text.pdf.BidiLine.GetParagraph",1,0,"0,02","0,00",
"Callee","iTextSharp.text.pdf.BidiLine.ProcessLine","iTextSharp.text.pdf.PdfChunk.GetCharWidth",1,0,"0,02","0,00",
"Root","iTextSharp.text.pdf.ByteBuffer.Append","iTextSharp.text.pdf.ByteBuffer.Append",1,0,"0,02","0,00",
"Caller","iTextSharp.text.pdf.ByteBuffer.Append","iTextSharp.text.pdf.PdfContentByte.BeginText",1,0,"0,02","0,00",
"Callee","iTextSharp.text.pdf.ByteBuffer.Append","iTextSharp.text.pdf.ByteBuffer.Append",1,0,"0,02","0,00",
"Root","iTextSharp.text.pdf.ByteBuffer.Append","iTextSharp.text.pdf.ByteBuffer.Append",1,0,"0,02","0,00",
"Caller","iTextSharp.text.pdf.ByteBuffer.Append","iTextSharp.text.pdf.ByteBuffer.Append",1,0,"0,02","0,00",
"Callee","iTextSharp.text.pdf.ByteBuffer.Append","[clr.dll]",1,1,"0,02","0,02",
"Root","iTextSharp.text.pdf.ByteBuffer.Append","iTextSharp.text.pdf.ByteBuffer.Append",5,0,"0,11","0,00",
"Caller","iTextSharp.text.pdf.ByteBuffer.Append","iTextSharp.text.pdf.ByteBuffer.Append",5,0,"0,11","0,00",
"Callee","iTextSharp.text.pdf.ByteBuffer.Append","[clr.dll]",5,5,"0,11","0,11",
"Root","iTextSharp.text.pdf.ByteBuffer.Append","iTextSharp.text.pdf.ByteBuffer.Append",5,0,"0,11","0,00",
"Caller","iTextSharp.text.pdf.ByteBuffer.Append","iTextSharp.text.pdf.PdfContentByte.MoveText",5,0,"0,11","0,00",
"Callee","iTextSharp.text.pdf.ByteBuffer.Append","iTextSharp.text.pdf.ByteBuffer.Append",5,0,"0,11","0,00",
"Root","iTextSharp.text.pdf.codec.PngImage.DecodeIdat","iTextSharp.text.pdf.codec.PngImage.DecodeIdat",33,0,"0,73","0,00",
"Caller","iTextSharp.text.pdf.codec.PngImage.DecodeIdat","iTextSharp.text.pdf.codec.PngImage.GetImage",33,0,"0,73","0,00",
"Callee","iTextSharp.text.pdf.codec.PngImage.DecodeIdat","iTextSharp.text.pdf.codec.PngImage.DecodePass",33,0,"0,73","0,00",
"Root","iTextSharp.text.pdf.codec.PngImage.DecodePaethFilter","iTextSharp.text.pdf.codec.PngImage.DecodePaethFilter",1,0,"0,02","0,00",
"Caller","iTextSharp.text.pdf.codec.PngImage.DecodePaethFilter","iTextSharp.text.pdf.codec.PngImage.DecodePass",1,0,"0,02","0,00",
"Callee","iTextSharp.text.pdf.codec.PngImage.DecodePaethFilter","iTextSharp.text.pdf.codec.PngImage.PaethPredictor",1,1,"0,02","0,02",
"Root","iTextSharp.text.pdf.codec.PngImage.DecodePass","iTextSharp.text.pdf.codec.PngImage.DecodePass",33,0,"0,73","0,00",
"Caller","iTextSharp.text.pdf.codec.PngImage.DecodePass","iTextSharp.text.pdf.codec.PngImage.DecodeIdat",33,0,"0,73","0,00",
"Callee","iTextSharp.text.pdf.codec.PngImage.DecodePass","[clr.dll]",2,2,"0,04","0,04",
"Callee","iTextSharp.text.pdf.codec.PngImage.DecodePass","iTextSharp.text.pdf.codec.PngImage.DecodePaethFilter",1,0,"0,02","0,00",
"Callee","iTextSharp.text.pdf.codec.PngImage.DecodePass","iTextSharp.text.pdf.codec.PngImage.ProcessPixels",7,0,"0,16","0,00",
"Callee","iTextSharp.text.pdf.codec.PngImage.DecodePass","iTextSharp.text.pdf.codec.PngImage.ReadFully",4,0,"0,09","0,00",
"Callee","iTextSharp.text.pdf.codec.PngImage.DecodePass","System.util.zlib.ZInflaterInputStream.ReadByte",19,0,"0,42","0,00",
"Root","iTextSharp.text.pdf.codec.PngImage.GetImage","iTextSharp.text.pdf.codec.PngImage.GetImage",45,1,"1,00","0,02",
"Caller","iTextSharp.text.pdf.codec.PngImage.GetImage","iTextSharp.text.pdf.codec.PngImage.GetImage",45,1,"1,00","0,02",
"Callee","iTextSharp.text.pdf.codec.PngImage.GetImage","[clr.dll]",8,8,"0,18","0,18",
"Callee","iTextSharp.text.pdf.codec.PngImage.GetImage","iTextSharp.text.pdf.codec.PngImage.DecodeIdat",33,0,"0,73","0,00",
"Callee","iTextSharp.text.pdf.codec.PngImage.GetImage","iTextSharp.text.pdf.codec.PngImage.ReadPng",1,0,"0,02","0,00",
"Callee","iTextSharp.text.pdf.codec.PngImage.GetImage","System.util.zlib.ZInflaterInputStream..ctor",2,0,"0,04","0,00",
"Root","iTextSharp.text.pdf.codec.PngImage.GetImage","iTextSharp.text.pdf.codec.PngImage.GetImage",49,0,"1,09","0,00",
"Caller","iTextSharp.text.pdf.codec.PngImage.GetImage","iTextSharp.text.Image.GetInstance",49,0,"1,09","0,00",
"Callee","iTextSharp.text.pdf.codec.PngImage.GetImage","[clr.dll]",4,4,"0,09","0,09",
"Callee","iTextSharp.text.pdf.codec.PngImage.GetImage","iTextSharp.text.pdf.codec.PngImage.GetImage",45,1,"1,00","0,02",
"Root","iTextSharp.text.pdf.codec.PngImage.GetPixel","iTextSharp.text.pdf.codec.PngImage.GetPixel",5,0,"0,11","0,00",
"Caller","iTextSharp.text.pdf.codec.PngImage.GetPixel","iTextSharp.text.pdf.codec.PngImage.ProcessPixels",5,0,"0,11","0,00",
"Callee","iTextSharp.text.pdf.codec.PngImage.GetPixel","[clr.dll]",5,5,"0,11","0,11",
"Root","iTextSharp.text.pdf.codec.PngImage.PaethPredictor","iTextSharp.text.pdf.codec.PngImage.PaethPredictor",1,1,"0,02","0,02",
"Caller","iTextSharp.text.pdf.codec.PngImage.PaethPredictor","iTextSharp.text.pdf.codec.PngImage.DecodePaethFilter",1,1,"0,02","0,02",
"Root","iTextSharp.text.pdf.codec.PngImage.ProcessPixels","iTextSharp.text.pdf.codec.PngImage.ProcessPixels",7,0,"0,16","0,00",
"Caller","iTextSharp.text.pdf.codec.PngImage.ProcessPixels","iTextSharp.text.pdf.codec.PngImage.DecodePass",7,0,"0,16","0,00",
"Callee","iTextSharp.text.pdf.codec.PngImage.ProcessPixels","[clr.dll]",1,1,"0,02","0,02",
"Callee","iTextSharp.text.pdf.codec.PngImage.ProcessPixels","iTextSharp.text.pdf.codec.PngImage.GetPixel",5,0,"0,11","0,00",
"Callee","iTextSharp.text.pdf.codec.PngImage.ProcessPixels","iTextSharp.text.pdf.codec.PngImage.SetPixel",1,1,"0,02","0,02",
"Root","iTextSharp.text.pdf.codec.PngImage.ReadFully","iTextSharp.text.pdf.codec.PngImage.ReadFully",4,0,"0,09","0,00",
"Caller","iTextSharp.text.pdf.codec.PngImage.ReadFully","iTextSharp.text.pdf.codec.PngImage.DecodePass",4,0,"0,09","0,00",
"Callee","iTextSharp.text.pdf.codec.PngImage.ReadFully","System.util.zlib.ZInflaterInputStream.Read",4,0,"0,09","0,00",
"Root","iTextSharp.text.pdf.codec.PngImage.ReadPng","iTextSharp.text.pdf.codec.PngImage.ReadPng",1,0,"0,02","0,00",
"Caller","iTextSharp.text.pdf.codec.PngImage.ReadPng","iTextSharp.text.pdf.codec.PngImage.GetImage",1,0,"0,02","0,00",
"Callee","iTextSharp.text.pdf.codec.PngImage.ReadPng","[clr.dll]",1,1,"0,02","0,02",
"Root","iTextSharp.text.pdf.codec.PngImage.SetPixel","iTextSharp.text.pdf.codec.PngImage.SetPixel",1,1,"0,02","0,02",
"Caller","iTextSharp.text.pdf.codec.PngImage.SetPixel","iTextSharp.text.pdf.codec.PngImage.ProcessPixels",1,1,"0,02","0,02",
"Root","iTextSharp.text.pdf.ColumnText.AddWaitingPhrase","iTextSharp.text.pdf.ColumnText.AddWaitingPhrase",11,0,"0,24","0,00",
"Caller","iTextSharp.text.pdf.ColumnText.AddWaitingPhrase","iTextSharp.text.pdf.ColumnText.Go",11,0,"0,24","0,00",
"Callee","iTextSharp.text.pdf.ColumnText.AddWaitingPhrase","[clr.dll]",3,3,"0,07","0,07",
"Callee","iTextSharp.text.pdf.ColumnText.AddWaitingPhrase","iTextSharp.text.pdf.PdfChunk..ctor",8,0,"0,18","0,00",
"Root","iTextSharp.text.pdf.ColumnText.Go","iTextSharp.text.pdf.ColumnText.Go",69,0,"1,53","0,00",
"Caller","iTextSharp.text.pdf.ColumnText.Go","iTextSharp.text.pdf.ColumnText.Go",32,0,"0,71","0,00",
"Caller","iTextSharp.text.pdf.ColumnText.Go","iTextSharp.text.pdf.PdfPCell.GetMaxHeight",39,0,"0,86","0,00",
"Callee","iTextSharp.text.pdf.ColumnText.Go","[clr.dll]",2,2,"0,04","0,04",
"Callee","iTextSharp.text.pdf.ColumnText.Go","iTextSharp.text.pdf.ColumnText.Go",67,1,"1,48","0,02",
"Callee","iTextSharp.text.pdf.ColumnText.Go","iTextSharp.text.pdf.PdfLine.get_Descender",1,1,"0,02","0,02",
"Root","iTextSharp.text.pdf.ColumnText.Go","iTextSharp.text.pdf.ColumnText.Go",67,1,"1,48","0,02",
"Caller","iTextSharp.text.pdf.ColumnText.Go","iTextSharp.text.pdf.ColumnText.Go",67,1,"1,48","0,02",
"Callee","iTextSharp.text.pdf.ColumnText.Go","[clr.dll]",19,19,"0,42","0,42",
"Callee","iTextSharp.text.pdf.ColumnText.Go","[mscorlib.ni.dll]",1,1,"0,02","0,02",
"Callee","iTextSharp.text.pdf.ColumnText.Go","iTextSharp.text.pdf.BidiLine.ProcessLine",8,0,"0,18","0,00",
"Callee","iTextSharp.text.pdf.ColumnText.Go","iTextSharp.text.pdf.ColumnText.AddWaitingPhrase",11,0,"0,24","0,00",
"Callee","iTextSharp.text.pdf.ColumnText.Go","iTextSharp.text.pdf.ColumnText.GoComposite",38,0,"0,84","0,00",
"Callee","iTextSharp.text.pdf.ColumnText.Go","iTextSharp.text.pdf.PdfContentByte.SetTextMatrix",1,0,"0,02","0,00",
"Callee","iTextSharp.text.pdf.ColumnText.Go","iTextSharp.text.pdf.PdfDocument.WriteLineToContent",8,0,"0,18","0,00",
"Root","iTextSharp.text.pdf.ColumnText.Go","iTextSharp.text.pdf.ColumnText.Go",32,0,"0,71","0,00",
"Caller","iTextSharp.text.pdf.ColumnText.Go","iTextSharp.text.pdf.PdfDocument.AddPTable",32,0,"0,71","0,00",
"Caller","iTextSharp.text.pdf.ColumnText.Go","iTextSharp.text.pdf.PdfPRow.WriteCells",19,0,"0,42","0,00",
"Callee","iTextSharp.text.pdf.ColumnText.Go","iTextSharp.text.pdf.ColumnText.Go",32,0,"0,71","0,00",
"Root","iTextSharp.text.pdf.ColumnText.GoComposite","iTextSharp.text.pdf.ColumnText.GoComposite",38,0,"0,84","0,00",
"Caller","iTextSharp.text.pdf.ColumnText.GoComposite","iTextSharp.text.pdf.ColumnText.Go",38,0,"0,84","0,00",
"Callee","iTextSharp.text.pdf.ColumnText.GoComposite","[clr.dll]",5,5,"0,11","0,11",
"Callee","iTextSharp.text.pdf.ColumnText.GoComposite","iTextSharp.text.pdf.PdfPTable.GetFittingRows",3,0,"0,07","0,00",
"Callee","iTextSharp.text.pdf.ColumnText.GoComposite","iTextSharp.text.pdf.PdfPTable.set_TotalWidth",1,0,"0,02","0,00",
"Callee","iTextSharp.text.pdf.ColumnText.GoComposite","iTextSharp.text.pdf.PdfPTable.WriteSelectedRows",29,0,"0,64","0,00",
"Callee","iTextSharp.text.pdf.ColumnText.GoComposite","iTextSharp.text.pdf.PdfPTable.WriteSelectedRows",1,0,"0,02","0,00",
